Date,Open,High,Low,Close,Adj Close,Volume
2022-02-03,4.634819,4.777832,4.537145,4.698301,4.698301,174988968
2022-02-04,4.697983,4.993722,4.618025,4.983480,4.983480,199768366
2022-02-05,4.982838,5.218993,4.964713,5.127867,5.127867,197466429
2022-02-06,5.127820,5.234995,4.992408,5.170590,5.170590,174906258
2022-02-07,5.170351,5.428839,5.058959,5.405392,5.405392,271518282
2022-02-08,5.406210,5.603591,5.078499,5.213457,5.213457,358973895
2022-02-09,5.211561,5.428491,5.193594,5.361262,5.361262,237775785
2022-02-10,5.361308,5.461356,5.086248,5.097241,5.097241,327357440
2022-02-11,5.096096,5.172539,4.661650,4.709261,4.709261,304814251
2022-02-12,4.709521,4.871400,4.584521,4.774796,4.774796,186210777
2022-02-13,4.774546,4.818585,4.531179,4.677616,4.677616,166190428
2022-02-14,4.674318,4.683530,4.492301,4.613603,4.613603,195156710
2022-02-15,4.613913,4.961523,4.613155,4.949108,4.949108,203628347
2022-02-16,4.950481,4.953016,4.699447,4.822247,4.822247,152278583
2022-02-17,4.821124,4.868523,4.342176,4.365605,4.365605,179608967
2022-02-18,4.367237,4.484279,4.295068,4.335174,4.335174,151402434
2022-02-19,4.334214,4.482175,4.184657,4.306356,4.306356,116235738
2022-02-20,4.305740,4.305740,4.027171,4.095447,4.095447,142952238
2022-02-21,4.094646,4.281933,3.773923,3.778250,3.778250,186894443
2022-02-22,3.777713,3.989627,3.674923,3.984413,3.984413,174458346
2022-02-23,3.983889,4.163498,3.871217,3.884080,3.884080,191040200
2022-02-24,3.881342,3.887615,3.347081,3.748229,3.748229,262724736
2022-02-25,3.748720,3.995559,3.698163,3.950134,3.950134,151629213
2022-02-26,3.950423,4.137626,3.950423,4.051876,4.051876,102813498
2022-02-27,4.052125,4.083795,3.782510,3.826089,3.826089,127329926
2022-02-28,3.825380,4.223022,3.779349,4.223022,4.223022,139260764
2022-03-01,4.222310,4.392874,4.152337,4.282455,4.282455,151978473
2022-03-02,4.282070,4.549780,4.187930,4.423342,4.423342,267638499
2022-03-03,4.423786,4.426922,4.189972,4.270639,4.270639,131388938
2022-03-04,4.270743,4.270743,3.925475,3.965876,3.965876,125459179
2022-03-05,3.966982,4.055458,3.850656,4.029600,4.029600,75219465
2022-03-06,4.029757,4.044414,3.783756,3.786138,3.786138,79051783
2022-03-07,3.786507,3.895450,3.601021,3.675930,3.675930,123425950
2022-03-08,3.675859,3.858512,3.656392,3.801675,3.801675,97697053
2022-03-09,3.802893,4.023658,3.802893,3.983533,3.983533,88129389
2022-03-10,3.983770,4.735088,3.880325,4.301078,4.301078,837697285
2022-03-11,4.304791,4.313423,3.998153,4.038197,4.038197,208732870
2022-03-12,4.038243,4.209818,4.005732,4.005732,4.005732,121926539
2022-03-13,4.004880,4.103951,3.919765,3.926467,3.926467,90211684
2022-03-14,3.925841,4.033717,3.845976,4.033299,4.033299,84834049
2022-03-15,4.032867,4.083601,3.892789,4.019528,4.019528,84525786
2022-03-16,4.019293,4.167126,3.977728,4.167126,4.167126,146158313
2022-03-17,4.166996,4.172333,4.088296,4.132317,4.132317,93385765
2022-03-18,4.131811,4.427123,4.066167,4.295164,4.295164,191954826
2022-03-19,4.294237,4.836572,4.291114,4.704211,4.704211,419328927
2022-03-20,4.705418,5.177892,4.705418,4.852719,4.852719,471645129
2022-03-21,4.852785,4.935392,4.664699,4.816833,4.816833,227401693
2022-03-22,4.816469,4.965921,4.683910,4.803520,4.803520,190132087
2022-03-23,4.804532,5.303442,4.798257,5.216386,5.216386,454727207
2022-03-24,5.214963,5.282038,5.028711,5.224649,5.224649,188817966
2022-03-25,5.225520,5.383964,4.990111,5.141791,5.141791,187703318
2022-03-26,5.140308,5.205384,5.046570,5.205384,5.205384,91904565
2022-03-27,5.210390,5.428248,5.102668,5.425636,5.425636,144961522
2022-03-28,5.425883,5.604864,5.304445,5.332096,5.332096,217177479
2022-03-29,5.327830,5.969934,5.324609,5.649711,5.649711,371995653
2022-03-30,5.648589,5.803469,5.490538,5.687399,5.687399,217431158
2022-03-31,5.687363,6.063018,5.453419,5.487532,5.487532,285161818
2022-04-01,5.489779,5.982261,5.483192,5.895339,5.895339,383009155
2022-04-02,5.895122,6.088867,5.796580,6.036443,6.036443,252504294
2022-04-03,6.033360,6.149028,5.839962,6.012517,6.012517,226319287
2022-04-04,6.012213,6.032495,5.585603,5.800428,5.800428,212907082
2022-04-05,5.800242,5.868495,5.480023,5.481714,5.481714,139864784
2022-04-06,5.481399,5.481399,4.801850,4.802296,4.802296,241304701
2022-04-07,4.802785,5.056474,4.720052,4.991396,4.991396,145299466
2022-04-08,4.992248,5.073643,4.660365,4.686432,4.686432,119510861
2022-04-09,4.686366,4.889688,4.686366,4.873000,4.873000,90320006
2022-04-10,4.872973,4.927362,4.736056,4.736056,4.736056,76142151
2022-04-11,4.734686,4.734686,4.186161,4.227191,4.227191,128565760
2022-04-12,4.228385,4.565018,4.210342,4.432696,4.432696,144928726
2022-04-13,4.432353,4.662366,4.408999,4.643265,4.643265,102652132
2022-04-14,4.642714,4.748182,4.466388,4.516399,4.516399,90804904
2022-04-15,4.516104,4.838706,4.516104,4.635260,4.635260,144714034
2022-04-16,4.635022,4.869675,4.635022,4.785300,4.785300,134261363
2022-04-17,4.784716,4.784716,4.501552,4.514584,4.514584,65813892
2022-04-18,4.514404,4.709964,4.320509,4.700231,4.700231,91652772
2022-04-19,4.700437,4.799027,4.647593,4.799027,4.799027,77357796
2022-04-20,4.799245,4.951903,4.647162,4.766708,4.766708,112759140
2022-04-21,4.766477,5.024547,4.586659,4.603795,4.603795,138084230
2022-04-22,4.603713,4.764604,4.542711,4.643398,4.643398,92450362
2022-04-23,4.641541,4.670152,4.553191,4.597602,4.597602,58945152
2022-04-24,4.597177,4.895277,4.490588,4.539113,4.539113,134198273
2022-04-25,4.539570,4.551006,4.224659,4.524173,4.524173,91213710
2022-04-26,4.523955,4.587445,4.070253,4.096179,4.096179,96632758
2022-04-27,4.096558,4.263030,4.094617,4.194949,4.194949,78039535
2022-04-28,4.195052,4.322038,4.128317,4.164175,4.164175,79844275
2022-04-29,4.164210,4.183344,3.866679,3.949529,3.949529,80971915
2022-04-30,3.949314,4.048940,3.536391,3.612224,3.612224,103884857
2022-05-01,3.612477,3.864376,3.572871,3.859353,3.859353,90357220
2022-05-02,3.859419,3.900404,3.670425,3.840803,3.840803,92572124
2022-05-03,3.840583,3.930062,3.655083,3.738543,3.738543,82225749
2022-05-04,3.738293,4.262770,3.724095,4.248249,4.248249,124838404
2022-05-05,4.247532,4.276266,3.680696,3.758735,3.758735,122530479
2022-05-06,3.758492,3.763616,3.572576,3.668590,3.668590,97171750
2022-05-07,3.668468,3.711251,3.515619,3.621545,3.621545,70920615
2022-05-08,3.621630,3.722709,3.531943,3.570454,3.570454,93948032
2022-05-09,3.570765,3.661554,2.975457,2.975457,2.975457,150594482
2022-05-10,2.969896,3.381486,2.838421,3.102861,3.102861,224660995
2022-05-11,3.100786,3.197925,2.285650,2.482000,2.482000,290213730
2022-05-12,2.485289,2.615999,1.946652,2.364330,2.364330,225813753
2022-05-13,2.363412,2.706963,2.327996,2.476048,2.476048,106404351
2022-05-14,2.476444,2.602599,2.312778,2.583148,2.583148,72354732
2022-05-15,2.583371,2.655839,2.377858,2.655458,2.655458,71850673
2022-05-16,2.655793,2.657087,2.411643,2.442822,2.442822,60713510
2022-05-17,2.442379,2.611131,2.417173,2.573681,2.573681,63354988
2022-05-18,2.573186,2.608376,2.344464,2.346061,2.346061,67789995
2022-05-19,2.346546,2.524601,2.254546,2.507922,2.507922,72541651
2022-05-20,2.504639,2.546017,2.354741,2.415068,2.415068,66034885
2022-05-21,2.414454,2.524348,2.362378,2.509320,2.509320,70007417
2022-05-22,2.510205,2.630756,2.478598,2.600437,2.600437,72726111
2022-05-23,2.600037,2.783220,2.520810,2.536410,2.536410,134167315
2022-05-24,2.535737,2.610187,2.420579,2.591428,2.591428,93866381
2022-05-25,2.591035,2.624898,2.463285,2.531761,2.531761,102531097
2022-05-26,2.532293,2.589285,2.300977,2.362122,2.362122,107289940
2022-05-27,2.361177,2.442305,2.250781,2.349123,2.349123,122571827
2022-05-28,2.389348,2.458723,2.347762,2.407414,2.407414,97461622
2022-05-29,2.407417,2.569510,2.365019,2.567435,2.567435,106222112
2022-05-30,2.568334,2.779765,2.560790,2.754355,2.754355,134693849
2022-05-31,2.754108,2.832523,2.634386,2.748588,2.748588,133413115
2022-06-01,2.748764,2.847791,2.478647,2.495176,2.495176,123040422
2022-06-02,2.494406,2.563762,2.418695,2.552386,2.552386,89169391
2022-06-03,2.552342,2.552342,2.386130,2.421450,2.421450,70258354
2022-06-04,2.421983,2.448614,2.364801,2.430454,2.430454,61874306
2022-06-05,2.430432,2.502937,2.394828,2.479140,2.479140,64252011
2022-06-06,2.479532,2.705657,2.477069,2.570975,2.570975,94057002
2022-06-07,2.571113,2.710051,2.413716,2.635172,2.635172,85391897
2022-06-08,2.634980,2.735004,2.572636,2.635883,2.635883,97939063
2022-06-09,2.640231,2.796431,2.588313,2.720172,2.720172,126513388
2022-06-10,2.720671,2.724202,2.488102,2.493059,2.493059,74378025
2022-06-11,2.492724,2.566628,2.267866,2.281240,2.281240,76284119
2022-06-12,2.281724,2.321749,2.143054,2.164205,2.164205,93449523
2022-06-13,2.162514,2.162514,1.869263,1.901675,1.901675,173966142
2022-06-14,1.901433,1.954716,1.764899,1.931616,1.931616,103003596
2022-06-15,1.930369,2.020188,1.741268,2.020177,2.020177,102425178
2022-06-16,2.021053,2.050704,1.769046,1.798495,1.798495,65413762
2022-06-17,1.799518,1.895281,1.797373,1.857336,1.857336,59244939
2022-06-18,1.856965,1.889516,1.605246,1.721337,1.721337,76322701
2022-06-19,1.720713,1.843407,1.638741,1.814557,1.814557,65841201
2022-06-20,1.814291,1.892820,1.738140,1.872967,1.872967,50863863
2022-06-21,1.872867,1.966066,1.833018,1.876326,1.876326,51669172
2022-06-22,1.877921,1.883273,1.783306,1.802165,1.802165,40092077
2022-06-23,1.802219,1.914494,1.801183,1.909207,1.909207,39964727
2022-06-24,1.909264,2.041456,1.907882,2.013654,2.013654,47242923
2022-06-25,2.013488,2.091378,1.942149,2.038661,2.038661,57792643
2022-06-26,2.037768,2.079280,1.897591,1.897591,1.897591,42005286
2022-06-27,1.898332,2.037508,1.898238,1.987903,1.987903,62161088
2022-06-28,1.987517,2.049236,1.850871,1.856045,1.856045,59056823
2022-06-29,1.855947,1.896156,1.820665,1.860390,1.860390,47347232
2022-06-30,1.861191,1.870814,1.700517,1.842984,1.842984,48939596
2022-07-01,1.846266,1.889713,1.747245,1.781664,1.781664,50191070
2022-07-02,1.781805,1.837932,1.760513,1.822415,1.822415,38793767
2022-07-03,1.822265,1.831827,1.758851,1.821232,1.821232,27626149
2022-07-04,1.821251,1.876084,1.773855,1.873728,1.873728,33301947
2022-07-05,1.873221,1.888920,1.766688,1.812428,1.812428,38121895
2022-07-06,1.812562,1.848209,1.793417,1.835528,1.835528,31389621
2022-07-07,1.835604,1.927402,1.831178,1.916898,1.916898,34829160
2022-07-08,1.916535,1.963901,1.853339,1.897627,1.897627,40629380
2022-07-09,1.897323,1.962438,1.894553,1.933601,1.933601,39895520
2022-07-10,1.933498,1.933768,1.842493,1.870016,1.870016,33062767
2022-07-11,1.869888,1.869888,1.697156,1.702219,1.702219,39238928
2022-07-12,1.702349,1.733078,1.646597,1.646597,1.646597,41166293
2022-07-13,1.645924,1.748314,1.607999,1.743570,1.743570,46240271
2022-07-14,1.743217,1.792915,1.668947,1.766683,1.766683,40399222
2022-07-15,1.766798,1.816374,1.737332,1.770115,1.770115,41456829
2022-07-16,1.770043,1.839498,1.739740,1.835351,1.835351,36128484
2022-07-17,1.835344,1.883893,1.805958,1.805958,1.805958,35586915
2022-07-18,1.806078,1.955128,1.803236,1.942717,1.942717,50300580
2022-07-19,1.941873,2.044927,1.890885,2.006166,2.006166,61857680
2022-07-20,2.006374,2.052241,1.877645,1.887258,1.887258,51303389
2022-07-21,1.887738,1.937718,1.832564,1.926841,1.926841,33740067
2022-07-22,1.926958,2.189668,1.919771,2.024174,2.024174,123015433
2022-07-23,2.023255,2.157742,2.003798,2.087225,2.087225,77780346
2022-07-24,2.086971,2.102913,2.043602,2.055794,2.055794,42130558
2022-07-25,2.055111,2.061838,1.849322,1.849322,1.849322,42056697
2022-07-26,1.849355,1.868628,1.788225,1.868628,1.868628,33326024
2022-07-27,1.869320,2.005003,1.832307,2.005003,2.005003,42592465
2022-07-28,2.005067,2.365156,1.959450,2.314807,2.314807,174281829
2022-07-29,2.315474,2.420456,2.245634,2.290896,2.290896,125652711
2022-07-30,2.290621,2.400575,2.247973,2.254783,2.254783,85403399
2022-07-31,2.255101,2.319989,2.191325,2.200791,2.200791,55156714
2022-08-01,2.200665,2.309733,2.186138,2.271692,2.271692,47569311
2022-08-02,2.271365,2.273697,2.089215,2.158957,2.158957,43709122
2022-08-03,2.158742,2.251367,2.095158,2.156804,2.156804,36341760
2022-08-04,2.156748,2.239129,2.153345,2.200266,2.200266,37680636
2022-08-05,2.199183,2.388889,2.193101,2.355846,2.355846,51533589
2022-08-06,2.355979,2.433329,2.326780,2.337087,2.337087,46870693
2022-08-07,2.337127,2.371601,2.299672,2.332885,2.332885,39123080
2022-08-08,2.333062,2.449007,2.318783,2.399731,2.399731,52780962
2022-08-09,2.399892,2.505573,2.261762,2.288912,2.288912,57061210
2022-08-10,2.288810,2.405634,2.243899,2.397505,2.397505,49979224
2022-08-11,2.397447,2.431972,2.381056,2.395054,2.395054,47932999
2022-08-12,2.395477,2.414107,2.339421,2.406397,2.406397,36800795
2022-08-13,2.406639,2.438120,2.387538,2.406397,2.406397,30677777
2022-08-14,2.406973,2.449494,2.307617,2.331998,2.331998,38551077
2022-08-15,2.332103,2.392803,2.275865,2.332361,2.332361,37687961
2022-08-16,2.331839,2.340096,2.258504,2.273508,2.273508,31915296
2022-08-17,2.273287,2.390682,2.201036,2.208959,2.208959,48296808
2022-08-18,2.209917,2.251643,2.120744,2.121004,2.121004,34351823
2022-08-19,2.120823,2.123699,1.871713,1.891048,1.891048,47791094
2022-08-20,1.890764,1.939111,1.833228,1.876492,1.876492,29151916
2022-08-21,1.875994,1.962696,1.871846,1.943482,1.943482,24681848
2022-08-22,1.943113,1.943113,1.828998,1.924183,1.924183,29353408
2022-08-23,1.924343,1.973439,1.877513,1.968937,1.968937,62824916
2022-08-24,1.968557,2.008562,1.916592,1.952976,1.952976,47244759
2022-08-25,1.953016,2.012708,1.950229,1.988615,1.988615,35922341
2022-08-26,1.988143,1.993664,1.767919,1.776041,1.776041,50048967
2022-08-27,1.776062,1.803574,1.752673,1.784043,1.784043,33079919
2022-08-28,1.783929,1.806200,1.720356,1.720831,1.720831,20651890
2022-08-29,1.720114,1.866800,1.704405,1.865213,1.865213,27731291
2022-08-30,1.865352,1.889987,1.773872,1.815098,1.815098,28325972
2022-08-31,1.815315,1.874913,1.798219,1.801791,1.801791,27412912
2022-09-01,1.801800,1.810242,1.734421,1.802603,1.802603,26403382
2022-09-02,1.802555,1.856411,1.769626,1.791774,1.791774,28108978
2022-09-03,1.791749,1.805937,1.774200,1.793495,1.793495,20316251
2022-09-04,1.793105,1.916178,1.782476,1.909322,1.909322,28378185
2022-09-05,1.909369,1.917549,1.808500,1.865393,1.865393,24544087
2022-09-06,1.865663,1.917735,1.696899,1.697044,1.697044,35506188
2022-09-07,1.696332,1.850291,1.670829,1.811900,1.811900,35929769
2022-09-08,1.811592,1.854608,1.770916,1.847833,1.847833,31987975
2022-09-09,1.847760,1.943384,1.845427,1.933562,1.933562,34906476
2022-09-10,1.933634,1.957444,1.903099,1.929821,1.929821,35070244
2022-09-11,1.929985,1.966342,1.900999,1.935405,1.935405,32012725
2022-09-12,1.935510,2.086883,1.903240,1.974127,1.974127,63482810
2022-09-13,1.973964,2.002627,1.776679,1.801894,1.801894,56702231
2022-09-14,1.786730,1.819247,1.772327,1.811827,1.811827,35367307
2022-09-15,1.811651,1.847437,1.727846,1.734420,1.734420,43977373
2022-09-16,1.735044,1.773186,1.711542,1.762635,1.762635,30454495
2022-09-17,1.762935,1.831145,1.760800,1.830956,1.830956,20115240
2022-09-18,1.830674,1.833576,1.671781,1.675696,1.675696,31840090
2022-09-19,1.675664,1.719492,1.641141,1.712871,1.712871,36832148
2022-09-20,1.712797,1.732892,1.675217,1.691248,1.691248,34197634
2022-09-21,1.691212,1.774207,1.628723,1.654462,1.654462,47891800
2022-09-22,1.653403,1.774210,1.643892,1.765014,1.765014,28150513
2022-09-23,1.764668,1.802701,1.702835,1.769370,1.769370,30181070
2022-09-24,1.769499,1.794377,1.729695,1.732976,1.732976,19839400
2022-09-25,1.732793,1.764630,1.685015,1.702165,1.702165,20376309
2022-09-26,1.702308,1.718738,1.660112,1.713376,1.713376,25327227
2022-09-27,1.713169,1.844019,1.696485,1.716126,1.716126,42753389
2022-09-28,1.715616,1.729133,1.651754,1.720526,1.720526,27708445
2022-09-29,1.720712,1.737306,1.683357,1.729226,1.729226,24604837
2022-09-30,1.729138,1.759445,1.705871,1.724070,1.724070,25145998
2022-10-01,1.724198,1.739713,1.711237,1.713358,1.713358,14869046
2022-10-02,1.713563,1.720534,1.641271,1.643577,1.643577,22072233
2022-10-03,1.643565,1.699729,1.626355,1.695675,1.695675,22548521
2022-10-04,1.695367,1.751428,1.686006,1.737248,1.737248,20094821
2022-10-05,1.737222,1.739810,1.685272,1.715123,1.715123,19838352
2022-10-06,1.715154,1.739429,1.672218,1.677462,1.677462,21779259
2022-10-07,1.677538,1.704010,1.665816,1.687197,1.687197,18850923
2022-10-08,1.687175,1.701720,1.669068,1.681739,1.681739,15677978
2022-10-09,1.682142,1.715588,1.679779,1.709664,1.709664,16405815
2022-10-10,1.709648,1.723205,1.632682,1.633143,1.633143,23874009
2022-10-11,1.633128,1.633128,1.586934,1.597926,1.597926,25872809
2022-10-12,1.598294,1.623314,1.585435,1.591675,1.591675,26160802
2022-10-13,1.591561,1.592820,1.447272,1.572833,1.572833,44554336
2022-10-14,1.572796,1.630521,1.542548,1.560527,1.560527,25425875
2022-10-15,1.560478,1.585479,1.548319,1.566783,1.566783,23436733
2022-10-16,1.567074,1.613522,1.567074,1.601258,1.601258,23079949
2022-10-17,1.601333,1.645176,1.584501,1.642442,1.642442,24678845
2022-10-18,1.642499,1.655670,1.569583,1.598107,1.598107,27590830
2022-10-19,1.598167,1.603662,1.527914,1.531152,1.531152,28879763
2022-10-20,1.531146,1.580006,1.518330,1.535476,1.535476,18953645
2022-10-21,1.535452,1.592406,1.497159,1.580135,1.580135,24678687
2022-10-22,1.580248,1.588053,1.546782,1.570896,1.570896,19217698
2022-10-23,1.570830,1.614322,1.540558,1.606126,1.606126,26742147
2022-10-24,1.606234,1.612157,1.546797,1.560270,1.560270,23115478
2022-10-25,1.559610,1.665334,1.558813,1.630557,1.630557,31251337
2022-10-26,1.629993,1.684621,1.627111,1.668818,1.668818,33981205
2022-10-27,1.669201,1.724165,1.638417,1.643072,1.643072,39689524
2022-10-28,1.642847,1.684867,1.609942,1.670907,1.670907,29332804
2022-10-29,1.670827,1.726726,1.668000,1.696192,1.696192,33845616
2022-10-30,1.696361,1.740406,1.649313,1.665596,1.665596,28348471
2022-10-31,1.665423,1.692191,1.637890,1.658979,1.658979,35033635
2022-11-01,1.658703,1.668080,1.617164,1.619501,1.619501,29863718
2022-11-02,1.619605,1.636079,1.560273,1.593153,1.593153,42966246
2022-11-03,1.593153,1.689295,1.591248,1.650006,1.650006,36122304
2022-11-04,1.650196,1.789010,1.642690,1.787953,1.787953,62109311
2022-11-05,1.787879,1.832423,1.775078,1.794771,1.794771,48179518
2022-11-06,1.794848,1.807899,1.672091,1.672091,1.672091,32493781
2022-11-07,1.671914,1.708191,1.639004,1.671211,1.671211,27080731
2022-11-08,1.670973,1.690289,1.297381,1.404930,1.404930,56023487
2022-11-09,1.405791,1.416101,1.082363,1.098219,1.098219,53272514
2022-11-10,1.098010,1.336120,1.086006,1.320172,1.320172,49164753
2022-11-11,1.319878,1.338273,1.201706,1.228476,1.228476,31825364
2022-11-12,1.228631,1.239612,1.156014,1.158901,1.158901,16315221
2022-11-13,1.158971,1.188765,1.114811,1.129112,1.129112,19135261
2022-11-14,1.128248,1.155940,1.057958,1.150714,1.150714,24210949
2022-11-15,1.150650,1.198349,1.137514,1.173032,1.173032,16586078
2022-11-16,1.173253,1.192830,1.127329,1.141742,1.141742,15992387
2022-11-17,1.142046,1.149142,1.110011,1.123233,1.123233,14323454
2022-11-18,1.123268,1.146791,1.121638,1.133592,1.133592,13183593
2022-11-19,1.133560,1.174819,1.119341,1.169411,1.169411,15362621
2022-11-20,1.169442,1.182507,1.112768,1.114067,1.114067,17790610
2022-11-21,1.113817,1.115506,1.056749,1.083262,1.083262,19606180
2022-11-22,1.083447,1.134177,1.038010,1.128502,1.128502,24175149
2022-11-23,1.128810,1.202901,1.128810,1.173530,1.173530,34199370
2022-11-24,1.173591,1.191930,1.156557,1.174084,1.174084,19452569
2022-11-25,1.174042,1.183244,1.145552,1.174690,1.174690,18614122
2022-11-26,1.174622,1.220732,1.174622,1.190471,1.190471,25846282
2022-11-27,1.190448,1.209977,1.168625,1.170010,1.170010,21638976
2022-11-28,1.170775,1.180344,1.121860,1.160492,1.160492,26248699
2022-11-29,1.160450,1.186932,1.152953,1.172656,1.172656,25838186
2022-11-30,1.172743,1.319709,1.172487,1.260625,1.260625,104624010
2022-12-01,1.260776,1.260776,1.201298,1.205285,1.205285,40694873
2022-12-02,1.205635,1.227280,1.194032,1.217572,1.217572,34568329
2022-12-03,1.217707,1.221871,1.180070,1.181036,1.181036,28056559
2022-12-04,1.181067,1.209580,1.180556,1.208597,1.208597,29565922
2022-12-05,1.207721,1.236105,1.195021,1.211211,1.211211,33077369
2022-12-06,1.211289,1.217729,1.198166,1.212462,1.212462,28980199
2022-12-07,1.212481,1.217125,1.144224,1.150265,1.150265,29131617
2022-12-08,1.150108,1.181248,1.140526,1.180201,1.180201,20624502
2022-12-09,1.180163,1.182642,1.163406,1.169912,1.169912,16961174
2022-12-10,1.169952,1.199565,1.169952,1.184034,1.184034,20155165
2022-12-11,1.184150,1.219552,1.183724,1.188165,1.188165,57136954
2022-12-12,1.187905,1.187905,1.129164,1.159176,1.159176,19911887
2022-12-13,1.159142,1.173681,1.108761,1.173681,1.173681,26007823
2022-12-14,1.174071,1.195858,1.165326,1.177823,1.177823,18258335
2022-12-15,1.177790,1.180490,1.128768,1.133154,1.133154,15494847
2022-12-16,1.133303,1.139841,1.026964,1.035023,1.035023,19665694
2022-12-17,1.034932,1.034932,0.999054,1.028605,1.028605,17991478
2022-12-18,1.028606,1.028606,1.008669,1.014922,1.014922,11787890
2022-12-19,1.015009,1.025309,0.958623,0.961463,0.961463,15590992
2022-12-20,0.961535,1.025648,0.959322,1.021776,1.021776,15127365
2022-12-21,1.021737,1.021737,0.996064,1.005442,1.005442,14527458
2022-12-22,1.005747,1.017475,0.982237,1.015834,1.015834,15858333
2022-12-23,1.015913,1.023184,1.013694,1.019158,1.019158,12850304
2022-12-24,1.019218,1.027748,1.017900,1.020886,1.020886,10726733
2022-12-25,1.021168,1.026415,1.012190,1.024664,1.024664,11253244
2022-12-26,1.024580,1.028201,1.006842,1.021742,1.021742,16202321
2022-12-27,1.021592,1.033215,1.011658,1.030222,1.030222,16080215
2022-12-28,1.030572,1.040394,0.994553,1.013945,1.013945,28124857
2022-12-29,1.013945,1.034104,0.988020,1.005387,1.005387,22393369
2022-12-30,1.005429,1.027283,0.992497,1.020536,1.020536,19375076
2022-12-31,1.020609,1.039254,1.018695,1.029140,1.029140,16656587
2023-01-01,1.029356,1.057246,1.015627,1.043279,1.043279,24837493
